 X	 X	 X	 X	 X	 X	 X	 X	 X	 X	 X	 X	 X	 X	 X	 X	 X	 X	 X	 X	 X	 X	 X	 X	 X	 X	 X	 X	 X	 X	 X	 X	 X	 X	 X	 X	 X	 X	 X	 X	 X	 X	 X	 X	 X	 X	 X	 X	 X	 X	 X	 X	 X	 X	 X	 X	 X	 X	 X	 X	 X	 X	 X
17.39075851	15.29430485	44.63841248	12.18180180	22.95122719	9.15701008	6.76597023	8.70990086	-0.51679128	-0.72704089	-6.37427950	-5.39769936	48.83105469	56.75997543	-8.00277996	35.96321106	35.25225449	2.25714993	28.40317917	20.27293777	-1.54586291	118.14302826	116.02124786	37.38404083	-809.86773682	-45.05261230	-0.22604474	-2.07226324	-0.54802704	-0.44886029	-2.12769556	-0.59237760	0.51182246	0.23530172	-0.09208392	727.26574707	285.33663940	84.52944183	-393.58798218	115.96194458	0.28080043	-0.01648888	1.09134579	-0.13551360	-0.79438490	-0.10793342	0.31325057	-1.11034262	-0.26732859	-0.16774647	0.04750308	0.09704322	0.25765324	-0.32352328	-0.14662732	-122.41089630	30.57010841	167.76422119	43.42023849	18.23545837	6.89817381	-5.20102167	46.88042450
17.09937096	15.39798355	45.11778259	12.15650845	22.54509735	9.04992390	7.93706799	7.92315865	-0.53473908	-0.84847981	-6.20351887	-5.50954151	48.89149094	56.92411804	-8.14067936	36.20541382	34.10806656	2.54335308	28.92846107	21.82643127	-2.61215734	119.07909393	116.14008331	39.35301208	-810.11047363	-46.42104721	-0.71142030	1.06527710	0.37059179	-0.12538636	1.46353471	-0.29332319	0.39877847	0.43792686	-0.13445856	591.58258057	221.91839600	88.35420990	-249.13543701	33.70689392	0.28037611	-0.01907192	1.09097826	-0.11778423	-0.75466216	-0.11306261	-0.04660748	0.04149990	-0.03107612	-0.05466952	0.05675297	0.00862514	0.02111318	0.11371549	-0.00439602	-67.40991974	28.48319435	122.33106995	46.96127701	7.46642399	6.23903561	-4.75089121	48.31307602
16.93977165	15.47921658	45.42565918	12.11870670	22.07255173	8.89990807	9.14589405	7.10357714	-0.54323924	-0.94936621	-6.04854870	-5.63369370	48.90042496	57.09355545	-8.32104874	36.49502563	33.55208969	2.49907684	29.35579681	23.27171707	-3.74579644	119.72282410	116.26158142	41.05179596	-810.18756104	-48.15824509	0.50955069	-1.00829637	-0.43862724	-0.15999867	-1.20451307	-0.23182365	0.22144756	0.00831108	-0.18208456	486.66506958	139.00511169	100.97268677	-93.12334442	-55.17869186	0.28002480	-0.02151800	1.09058881	-0.09128146	-0.71381289	-0.12120493	-0.13911311	0.81533659	-0.13154079	0.12485269	-0.01719439	-0.12214672	0.29960912	0.45428249	-0.04243424	-27.27770233	21.96189880	79.78395844	47.05950928	-6.72462654	5.56381845	-4.29292583	50.05351257
16.91397667	15.54214382	45.58995438	12.08269596	21.54721451	8.70633507	10.37887573	6.26805925	-0.54478908	-1.03721678	-5.91042662	-5.76875305	48.85123444	57.25640869	-8.53725910	36.85623550	33.56696320	2.13474226	29.72669983	24.64927673	-4.90033245	120.03582764	116.34159088	42.54195786	-810.17803955	-50.37067413	0.41294110	-0.70377052	-0.28143460	-0.03997694	-0.83428156	-0.15433154	0.00217566	0.15486576	-0.19487624	405.54486084	45.98706055	117.72731018	55.52590179	-140.46626282	0.27977866	-0.02383789	1.09016609	-0.05456055	-0.68017763	-0.13322170	-0.13778090	0.85231680	-0.10692607	0.21289320	-0.19941419	-0.20675592	0.34988394	0.55292821	-0.03309680	-4.42369986	9.83811569	46.63835144	43.77215958	-22.14825439	4.88038158	-3.83171701	52.21200180
17.01677132	15.61065578	45.65446091	12.06311512	20.98346329	8.46759415	11.62093830	5.42907524	-0.53934675	-1.11946595	-5.78769875	-5.91311550	48.74506760	57.40229416	-8.78057480	37.29145050	34.06977081	1.49098587	30.09358215	25.99100494	-5.99866962	120.02365875	116.35327148	43.80658722	-810.13995361	-53.06680298	-0.34647331	0.88844693	-0.03537379	0.12824005	0.95414531	-0.03791901	-0.10414689	0.10764731	-0.05000732	327.66012573	-50.55496216	133.44621277	183.30963135	-215.23637390	0.27967197	-0.02606527	1.08969641	-0.00779064	-0.65884763	-0.14937223	0.16149108	-0.44665149	-0.00021757	0.07866526	-0.06713130	-0.03554069	0.13467909	0.14788802	0.00513217	4.79297733	-9.47761250	27.44784355	37.17342377	-36.97972488	4.19139051	-3.37171602	54.80773163
17.24180031	15.72581005	45.67450714	12.07513618	20.39774895	8.18214989	12.85830688	4.59645176	-0.52620155	-1.20114756	-5.67536020	-6.06561661	48.59020615	57.52145767	-9.03941631	37.78372574	34.96133423	0.61544216	30.50719261	27.30335999	-6.93812132	119.69341278	116.29520416	44.80374527	-810.10711670	-56.24379730	-0.14821586	0.33724016	-0.23987061	0.14241460	0.22964762	0.04940528	-0.18536220	-0.25377393	-0.00764460	245.81318665	-144.23336792	143.62042236	280.23257446	-274.05545044	0.27973580	-0.02824406	1.08916771	0.04736151	-0.65085536	-0.16815738	0.21924210	-0.58139765	-0.02253444	-0.04908974	0.34559819	0.12398560	0.13752757	0.14985877	-0.00142163	6.26245737	-36.01885605	25.75023651	27.22047997	-50.28649139	3.49646473	-2.91671872	57.84888077
17.56497765	15.92992020	45.71273041	12.13224125	19.81293678	7.85024786	14.07745934	3.78337455	-0.50516278	-1.28089225	-5.56454039	-6.22592163	48.39665604	57.60319901	-9.29952335	38.30374908	36.13744736	-0.44004413	31.00106239	28.55683899	-7.62447977	119.04165649	116.15550232	45.47782898	-810.09204102	-59.87652969	0.80417031	-0.46703354	-1.17578733	0.17930539	-0.94822115	-0.27915162	0.05707820	-0.40824258	-0.34080318	164.34696960	-228.59381104	144.93128967	341.25985718	-312.57516479	0.27999356	-0.03041451	1.08857644	0.10803774	-0.65288061	-0.18622726	0.52131933	-0.20882353	-0.73699319	0.19015610	0.40292189	0.20129591	0.45874983	0.03051004	-0.01196909	5.84892750	-65.75237274	44.07410431	13.88090324	-61.79465485	2.79685330	-2.47236896	61.32205582
17.91994858	16.25535583	45.84175110	12.24135113	19.26014709	7.47674847	15.25557041	3.01027441	-0.47750512	-1.34784257	-5.44364119	-6.39408398	48.17052078	57.63492203	-9.54485512	38.81499863	37.46572876	-1.60419464	31.57164001	29.67515755	-8.00032234	118.09117889	115.89351654	45.83539200	-810.08941650	-63.65822220	1.42008233	0.49654320	-1.77399457	0.06185719	-0.17937766	-0.48311496	0.08340365	-0.46435216	-0.44701993	84.52114105	-296.37814331	135.81695557	365.93298340	-327.00314331	0.28045705	-0.03259866	1.08793235	0.16988450	-0.65728968	-0.19891462	1.14498913	-0.97376835	-1.34444249	0.39026025	0.63267457	0.18968149	0.56620270	-0.18655230	-0.12869753	8.44302559	-91.03719330	83.14131165	-2.64197421	-71.75179291	2.09958768	-2.04817891	64.94756317
18.19255066	16.72022057	46.14170837	12.39834309	18.77743912	7.07205343	16.35999298	2.30431724	-0.44655654	-1.38367152	-5.30047941	-6.56948757	47.91450882	57.60371780	-9.75916290	39.27574539	38.79863739	-2.78467584	32.17264938	30.52601624	-8.01968765	116.91223907	115.49436188	45.95173264	-810.07891846	-66.95928955	0.58933616	0.72296774	-1.86681461	0.07126169	0.01902060	-0.25621188	-0.02369230	-0.46785259	-0.24504448	-3.28534865	-339.91284180	116.68137360	356.19241333	-314.47018433	0.28112060	-0.03478789	1.08726227	0.22676748	-0.65397662	-0.20073561	1.38189054	-2.15875196	-1.25630450	0.31325486	1.31848431	0.18116066	0.27735969	-0.18094738	-0.28822085	17.48727226	-104.08740997	141.15211487	-21.75818634	-80.85803223	1.41936970	-1.65721786	68.14289856
18.24254036	17.32349205	46.68460846	12.59001160	18.40650177	6.64783621	17.36318970	1.69585574	-0.41489753	-1.36822426	-5.12445259	-6.75052929	47.63031387	57.50030899	-9.92932034	39.64665604	40.01346588	-3.87554789	32.73126602	30.92958450	-7.61186171	115.61991119	115.03373718	45.87474823	-810.02874756	-69.19034576	0.10125893	0.08344397	-1.79443085	0.22521174	-0.54780495	-0.34216222	0.17087993	-0.55330932	-0.35300475	-121.87892151	-354.42892456	89.72822571	316.51828003	-274.98773193	0.28195697	-0.03694053	1.08661067	0.27263957	-0.63398725	-0.18710348	1.10969579	-1.14575171	-1.18518436	0.36038929	1.51620948	0.20157011	-0.03597135	-0.32970715	-0.24545579	33.94453430	-99.58779907	212.37496948	-42.36285782	-89.75826263	0.77692086	-1.31567252	70.36863708
17.94486427	18.04382324	47.51722336	12.80138779	18.18576050	6.21286869	18.25436401	1.21345806	-0.38131684	-1.28471780	-4.90913963	-6.93560457	47.31815338	57.32143784	-10.04797840	39.90156555	41.02613831	-4.77041531	33.16723633	30.69871330	-6.70103502	114.35052490	114.64604950	45.49768448	-809.90313721	-70.08529663	1.14476037	-0.05077196	-2.79172492	-0.41714787	-1.04671288	-0.43830240	0.13997146	-0.26516595	-0.35925156	-300.79928589	-339.37057495	58.87028503	254.48271179	-211.93612671	0.28292260	-0.03899143	1.08603215	0.30420893	-0.59254014	-0.15729401	0.04806115	-0.15498200	-2.42664075	-0.36230326	0.09120769	0.26047376	0.56798941	0.20530131	-0.18830754	54.99334717	-76.47610474	285.35934448	-62.75551987	-98.20663452	0.19516984	-1.04141474	71.39310455
17.23796463	18.84312820	48.64344788	13.01846790	18.13965034	5.77357340	19.03897285	0.87813354	-0.34223527	-1.12377977	-4.65504885	-7.12372303	46.97544479	57.07020187	-10.11442566	40.03318787	41.78155518	-5.38935089	33.41061401	29.70419121	-5.26229763	113.21214294	114.42877960	44.49909592	-809.67535400	-69.69605255	1.22692871	-0.22826120	-3.05263972	-1.17718065	-1.33280981	-0.05748204	-0.01189384	0.17946111	0.10089383	-554.78918457	-297.53729248	29.07277870	178.93019104	-131.19902039	0.28396788	-0.04086850	1.08557522	0.32038257	-0.53036880	-0.11523528	-1.20539272	-1.76130795	-3.11619592	-1.62070656	-1.13582122	0.45670906	1.06569767	0.75901932	-0.27323863	73.80818939	-40.76243210	344.47979736	-80.94538879	-104.81958008	-0.30499771	-0.84978080	71.27621460
16.17517662	19.67004585	49.99643707	13.22412586	18.26571655	5.33773565	19.73361969	0.69570309	-0.29541504	-0.88600713	-4.37130928	-7.31317425	46.60333252	56.75726318	-10.13397026	40.05552292	42.24876022	-5.69229126	33.43305588	27.95125771	-3.36261082	112.26791382	114.39813232	42.43078232	-809.35247803	-68.32453156	-0.67833096	-0.26239517	-1.90222418	-1.15099823	-0.88576752	0.16789511	0.08870420	0.41343918	0.35037905	-855.89129639	-236.06423950	4.61062765	98.13958740	-41.67985535	0.28504002	-0.04251098	1.08527017	0.31989974	-0.45332512	-0.06737979	-2.15774822	-1.32910740	-2.39631581	-2.26344228	-1.29929054	0.71816933	0.79181010	0.75108862	-0.17435056	81.68814087	-4.90055609	376.20874023	-95.31201935	-107.91027069	-0.70991635	-0.74730772	70.28793335
14.95025158	20.47237587	51.42348480	13.39808369	18.52639389	4.91677523	20.36022186	0.65056819	-0.24089780	-0.58180785	-4.07549906	-7.49922085	46.21873093	56.40150070	-10.11515236	40.00276184	42.42263031	-5.66529512	33.27107239	25.62658501	-1.17297447	111.56847382	114.50540924	38.94926453	-808.99645996	-66.48405457	-0.94303083	-0.45090762	-1.75154352	-0.94995421	-0.98285466	-0.09750815	0.25003582	0.31911033	0.08319055	-1129.32751465	-166.15234375	-12.48924637	19.85190582	44.67852020	0.28608158	-0.04388306	1.08512402	0.30204594	-0.36969730	-0.02140786	-2.97782397	-0.32603329	-2.56834769	-2.85934043	-1.94960284	0.87280184	0.94861305	0.83742976	-0.19419970	71.88703156	19.04620934	374.84533691	-105.06134033	-106.35334015	-1.01822197	-0.72761077	68.86209106
13.82861137	21.21676636	52.73948669	13.52535534	18.86052322	4.52410412	20.93779182	0.71026874	-0.17951381	-0.22847676	-3.78954220	-7.67461967	45.85132980	56.02495575	-10.06597042	39.91641998	42.32399368	-5.32171679	32.99695206	23.04821587	1.06436765	111.15190125	114.66513824	34.16130829	-808.70965576	-64.75068665	-0.21070488	-0.72847837	-1.92496431	-1.16437554	-1.37568474	-0.06579126	0.14495014	0.24001329	0.11615621	-1290.32775879	-99.11799622	-22.56903267	-48.60843277	115.85807037	0.28703672	-0.04497560	1.08511758	0.26867792	-0.28650892	0.01516701	-2.42712808	-0.45731032	-2.92538190	-2.39751077	-1.90214741	0.80186951	1.38234067	1.05590510	-0.11928260	45.09762955	25.99991798	343.38424683	-110.35740662	-99.85455322	-1.24005854	-0.77363968	67.47730255
13.00874901	21.88368034	53.82588959	13.60125446	19.21077919	4.17281723	21.47547150	0.83924186	-0.11366335	0.15461937	-3.53274989	-7.83415937	45.52529144	55.64462280	-9.99171829	39.82432556	42.00016785	-4.73108864	32.66354752	20.53693962	3.12048769	110.99661255	114.79084015	28.84443855	-808.59069824	-63.50229263	-0.58962673	-0.45301342	-1.13838696	-0.69922620	-0.79697019	-0.09605970	0.23740734	0.15688793	0.03964761	-1287.98779297	-43.97110367	-27.49095154	-101.40490723	163.09104919	0.28786010	-0.04579818	1.08521080	0.22378936	-0.20814997	0.03810081	-1.19505835	0.31322265	-1.56679749	-1.07213306	-0.59261382	0.65992433	0.84277594	0.54156357	0.08250507	13.70599270	18.47073936	291.39654541	-112.41446686	-89.34178162	-1.38930321	-0.86295521	66.45332336
12.54892063	22.44334030	54.66772461	13.63303947	19.54010201	3.87277985	21.97251320	1.01007950	-0.04734087	0.55149382	-3.31721663	-7.97741508	45.24969864	55.26892853	-9.89476776	39.73176193	41.52241516	-4.02099991	32.29038620	18.31110764	4.85283995	111.01367950	114.83083344	24.10622215	-808.67626953	-62.78993607	-1.43857539	-0.18168324	-0.03843759	0.05689193	-0.05985067	-0.32850626	0.15550877	-0.07525499	-0.31227526	-1121.95349121	-7.84447575	-29.65607071	-135.48391724	182.22161865	0.28852144	-0.04637204	1.08535779	0.17238724	-0.13783716	0.04804029	-0.49046078	0.32349703	-0.12690037	-0.32574680	-0.36465791	0.26570427	0.03996428	-0.01262235	0.08109238	-3.01983500	2.53649354	231.36482239	-113.25745392	-77.10650635	-1.47811985	-0.97349179	65.84743500
12.40277576	22.86313057	55.30631256	13.64774609	19.82914734	3.62672710	22.42251587	1.20936012	0.01802193	0.95360732	-3.14685869	-8.10606956	45.02190781	54.89743042	-9.77340794	39.63283920	40.97225952	-3.32772064	31.89222908	16.45108032	6.22457075	111.09850311	114.78550720	20.67781639	-808.86834717	-62.44804001	-1.33700502	-0.37234694	-0.21222188	-0.11778200	-0.31911927	-0.26806772	-0.08019753	-0.08089530	-0.29329935	-841.65942383	5.37111759	-30.92002487	-150.88569641	174.57403564	0.28900814	-0.04672888	1.08552170	0.12007836	-0.07844043	0.04936356	0.10255091	-1.37249947	-0.51538026	-0.08279184	-0.54565799	-0.00215181	0.10748675	0.21988735	0.03405647	9.75533390	-16.07978249	173.46884155	-114.90575409	-65.77259064	-1.51776040	-1.09083533	65.53741455
12.48397827	23.13498878	55.77991867	13.69042110	20.06880379	3.43233609	22.81806564	1.43808424	0.08322573	1.36078441	-3.01857257	-8.22039986	44.83152008	54.52107620	-9.62087345	39.52489853	40.42036057	-2.74485421	31.50593376	14.92920971	7.27611256	111.16973114	114.68707275	18.63670540	-808.94580078	-62.29106140	0.31827024	-0.31064090	-0.52187145	-0.26945505	-0.41063690	-0.18989308	0.05452478	-0.03341011	-0.17460686	-531.06311035	-2.28185248	-31.77025986	-149.89402771	147.49723816	0.28932586	-0.04690797	1.08568323	0.07169235	-0.03109922	0.04771245	0.10602079	-0.21620065	-0.58110595	0.16104385	-0.29017147	0.10323341	0.14653493	0.19633716	0.20764108	54.95062256	-32.95705795	122.32430267	-118.61064148	-57.08550644	-1.51882827	-1.21046567	65.37824249
12.70344162	23.27812386	56.10226059	13.80177307	20.25692368	3.28871989	23.15406036	1.70541227	0.14561625	1.77835679	-2.92491817	-8.31913567	44.66414642	54.12644958	-9.42823887	39.41190720	39.91205978	-2.31190157	31.18775368	13.68187428	8.05813599	111.16698456	114.55204773	17.68264008	-808.70727539	-62.21287918	0.64758265	-0.11649951	-0.60862350	-0.09985369	-0.24761392	-0.24043687	0.10522950	0.02024106	-0.23362081	-269.94329834	-23.50977516	-31.54670906	-135.67904663	112.13227844	0.28949255	-0.04694813	1.08583987	0.02947195	0.00539853	0.04672595	-0.88345665	1.67349005	-0.39016673	-0.29364145	-0.68432629	0.10120379	0.04566308	0.17972301	0.07707189	122.45362854	-45.31087875	78.38047791	-124.53224182	-51.66384125	-1.48890543	-1.33297098	65.28449249
12.98330402	23.32765770	56.27915573	13.99872780	20.39951706	3.19691753	23.42808533	2.02046847	0.19932154	2.21165490	-2.85683584	-8.40121269	44.50643158	53.70263290	-9.18943977	39.30146408	39.47297287	-2.02673745	30.98236847	12.66507816	8.59880924	111.04907227	114.37603760	17.44055367	-808.09924316	-62.15394211	0.68851036	-0.35366842	-0.53148603	-0.38768560	-0.45348468	-0.07657119	-0.02655568	-0.14147319	-0.05395330	-98.74471283	-49.57168198	-29.30023956	-111.27478027	78.70268250	0.28952911	-0.04688217	1.08599472	-0.00658658	0.03284794	0.04604941	-0.90478849	-0.66809011	-0.69529510	-0.76784205	-0.86412084	0.17076221	0.10756088	0.14758216	-0.16393423	193.92712402	-53.22592926	41.34715271	-131.59553528	-49.18304443	-1.43198252	-1.46073461	65.20508575
13.26283264	23.32066345	56.33094788	14.28041840	20.51129913	3.15572524	23.64080238	2.38764715	0.24091588	2.66223192	-2.80507469	-8.46651554	44.34851837	53.24619293	-8.90519714	39.20190430	39.12680054	-1.85568011	30.89467430	11.86623859	8.93723774	110.81117249	114.16990662	17.56603432	-807.21948242	-62.06136322	0.47766241	-0.46528026	-0.71217585	-0.58917075	-0.64273590	0.07480980	0.01170906	-0.10358211	0.11170357	-16.12737274	-73.04254913	-24.49591255	-79.46446228	53.26401138	0.28945532	-0.04673837	1.08614469	-0.03667770	0.05209803	0.04325384	-0.50307137	-0.15319528	-0.72358757	-0.56176400	0.50745100	0.51162499	0.22359565	0.24207774	-0.04892843	252.57510376	-58.37044525	12.15334797	-137.48489380	-48.54167557	-1.35023797	-1.59740901	65.09370422
13.49675274	23.27905846	56.29488754	14.64595890	20.61178589	3.15930676	23.79829597	2.80536747	0.27212679	3.12783885	-2.76059389	-8.51521587	44.18537521	52.76399612	-8.58518219	39.12207794	38.90213776	-1.74811018	30.88857651	11.29103088	9.13186455	110.48956299	113.95955658	17.75630569	-806.22082520	-61.90143585	0.44322893	-0.09919289	-0.84398484	-0.36618385	-0.31444794	-0.07911342	-0.12023408	-0.18711577	-0.04789127	1.43233299	-88.64432526	-17.55155182	-43.73877716	37.91630173	0.28929153	-0.04654373	1.08627987	-0.06047058	0.06324473	0.03717690	-0.46642053	1.93423355	-0.47550911	-0.18932067	0.94461602	0.26390415	0.12504399	0.18672255	-0.09001555	289.03134155	-61.03473663	-7.37563038	-139.06443787	-48.27072525	-1.24599540	-1.74667060	64.92354584
13.64864159	23.20950317	56.21369171	15.08883095	20.71831131	3.19557333	23.91374588	3.26320100	0.29892415	3.60178900	-2.71564817	-8.54726601	44.01878738	52.27531815	-8.24936962	39.07245636	38.82200623	-1.66025484	30.90425301	10.93722725	9.22344685	110.13880157	113.75521088	17.79520226	-805.19476318	-61.67103195	0.84806347	-0.31122515	-0.76882935	-0.44742674	-0.48997462	0.02613172	-0.28725147	-0.32222256	0.02809875	-19.13299751	-94.21916199	-9.82857895	-8.96165466	32.07875443	0.28905892	-0.04632446	1.08639097	-0.07810532	0.06714462	0.02946375	0.07325033	0.86005193	-0.36855918	0.21749216	0.25236982	-0.13282233	0.17307906	0.09080907	-0.13371049	299.48095703	-60.83063889	-16.23800278	-133.65792847	-47.07781982	-1.12395573	-1.91054094	64.69832611
13.70069313	23.11613655	56.12653351	15.56747055	20.83834267	3.24480176	24.00795937	3.73482347	0.32912111	4.07085419	-2.66687393	-8.56315041	43.85668564	51.81300354	-7.92939854	39.05895615	38.88240433	-1.56765699	30.88118744	10.76311207	9.24334240	109.80414581	113.55255127	17.62992859	-804.15771484	-61.39745331	-0.12962294	-0.38823035	-0.54949039	-0.51349813	-0.50112635	0.13486686	-0.19251654	-0.05431765	0.12603906	-53.26188278	-91.83201599	-2.93419170	19.64905167	32.38757706	0.28877664	-0.04610058	1.08647799	-0.09047154	0.06692892	0.02348219	0.12048741	-0.96618408	-0.40729779	-0.11112612	0.18007097	0.21193875	0.22893606	0.15169802	-0.01771521	282.86502075	-59.30488968	-15.76982594	-120.92816162	-44.28611374	-0.99338132	-2.08614850	64.44885254
13.67476845	23.00098419	56.06636429	16.00068855	20.96585846	3.28215504	24.10652733	4.17797852	0.36943609	4.51835585	-2.61717987	-8.56484413	43.70951462	51.41759109	-7.66394520	39.07346344	39.03920364	-1.45681155	30.78154945	10.68406105	9.25962448	109.50931549	113.35572052	17.32790756	-803.15667725	-61.12623215	-1.86847913	0.16546287	-0.25925183	-0.27566910	0.14324947	-0.04682132	-0.14427583	0.23211871	-0.03485521	-77.50267792	-86.38098145	1.68721271	37.95737457	33.15434647	0.28846025	-0.04587885	1.08655119	-0.09875767	0.06652778	0.02121116	-0.07968938	-0.06529242	-0.24766421	-0.11157960	0.20986815	0.21067508	0.09679920	0.17303734	0.06275726	239.14530945	-58.89193344	-9.57966042	-103.51757050	-39.99154663	-0.86790508	-2.26357126	64.21707153
13.62424183	22.85363960	56.05243683	16.31271935	21.08562660	3.28764081	24.22871590	4.55307961	0.42317998	4.93460131	-2.57257819	-8.55566978	43.58446884	51.11431122	-7.47762108	39.09780502	39.22853851	-1.32404876	30.60032654	10.62002182	9.35758877	109.25234985	113.16937256	16.96364784	-802.32916260	-60.89702606	-0.87166935	0.10919663	-0.38594359	-0.14345177	0.06325870	-0.18020396	-0.23609896	-0.18630400	-0.15991075	-76.92763519	-81.39572906	2.71159530	43.71112061	29.52102661	0.28812090	-0.04565591	1.08662236	-0.10471390	0.06751129	0.02179531	-0.03933468	0.31330496	-0.38387522	0.18394086	-0.59491873	-0.18211736	0.00434423	0.09467869	0.07523599	168.40272522	-60.09284973	-1.97952557	-85.70040894	-34.77607346	-0.76130122	-2.43109322	64.03343964
